Identity,Message_title,Message_body,Event_Captured_DT,PUSH_IMPRESSION,Notification_Clicked,Bussiness
10155,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T17:56:30.288Z,1,0,FD
10156,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:11:14.454Z,1,0,LI
10157,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:08:54.613Z,1,0,PL
10158,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:08:54.663Z,1,0,FD
10159,Receipt Alert 🧾,"Dear AALAKUNTLA ANURADHA ,
Ensure you collect payment receipt after making payment to any associate/employee.",2025-04-26T17:14:49.68Z,1,0,LI
10160,Consent Required!,"Tap to provide your consent for KYC, CIBIL check, E-mandate registration and Account Aggregator to process your Personal Loan request. Click to download our app.",2025-05-12T16:52:20.897Z,1,0,PL
10161,UPI Alert!,Now use your mobile number to receive money from anyone using any UPI app and get exciting rewards. Setup now.,2025-05-01T15:14:31.601Z,1,0,FD
10162,"🔓 Dues Cleared, Unlock Your NDC!",📲 अब अपना No Dues Certificate आसानी से प्राप्त करें!,2025-04-21T14:18:04.282Z,1,0,LI
10163,Skip Waiting at a branch,Advance EMI at your finger tip!,2025-04-25T21:03:56.078Z,1,0,PL
10164,Card Update!,You already have an EMI Network Card. Shop at easy EMIs using registered mobile no. Click to view your card.,2025-05-11T03:18:50.408Z,1,0,FD
10165,Card Update!,Your Digital EMI Network Card will be activated on date communicated on registered mobile number. Click o view your card.,2025-04-19T14:09:08.13Z,1,0,LI
10166,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T17:00:13.868Z,1,0,PL
10167,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T17:00:10.79Z,1,0,FD
10168,Update!,"Your registered email id is successfully updated. For any query, click here.",2025-04-23T13:03:45.194Z,1,0,LI
10169,"💰 Effortless Payments, Anytime!",📲 अपनी पेमेंट्स कभी भी और कहीं भी करें!,2025-04-18T17:50:03.188Z,1,0,PL
10170,"💰 Effortless Payments, Anytime!",📲 अपनी पेमेंट्स कभी भी और कहीं भी करें!,2025-04-18T17:50:02.844Z,1,0,FD
10171,"🔓 Dues Cleared, Unlock Your NDC!",📲 अब अपना No Dues Certificate आसानी से प्राप्त करें!,2025-05-05T14:06:25.646Z,1,0,LI
10172,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-09T14:27:34.619Z,1,0,PL
10173,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-09T14:27:35.184Z,1,0,FD
10174,🛍️That shopping deal might be a scam.,Use your EMI Card only on trusted websites with secure payment gateways.,2025-04-30T11:08:33.637Z,1,0,LI
10175,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:10:42.673Z,1,0,PL
10176,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-21T17:12:42.361Z,1,0,FD
10177,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-21T17:12:42.361Z,1,0,LI
10178,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-21T17:12:42.361Z,1,0,PL
10179,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-21T17:12:42.361Z,1,0,FD
10180,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-26T17:13:16.127Z,1,0,LI
10181,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-26T17:13:16.127Z,1,0,PL
10182,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-26T17:13:16.127Z,1,0,FD
10183,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-26T17:13:16.127Z,1,0,LI
10184,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-09T14:30:51.019Z,1,0,PL
10185,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-09T14:30:51.019Z,1,0,FD
10186,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-09T14:30:51.019Z,1,0,LI
10187,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-09T14:30:51.019Z,1,0,PL
10188,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-13T17:21:13.002Z,1,0,FD
10189,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-13T17:21:13.002Z,1,0,LI
10190,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-13T17:21:13.002Z,1,0,PL
10191,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-13T17:21:13.002Z,1,0,FD
10192,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:05:16.094Z,1,0,LI
10193,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:05:14.085Z,1,0,PL
10194,Skip Waiting at a branch,Advance EMI at your finger tip!,2025-04-25T21:14:40.103Z,1,0,FD
10195,Skip Waiting at a branch,Advance EMI at your finger tip!,2025-04-25T21:14:42.08Z,1,0,LI
10196,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T18:34:40.301Z,1,0,PL
10197,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T18:34:42.354Z,1,0,FD
10198,Avoid Stress with Timely Payments,"Late payments lead to stress, additional fees, & credit damage. Stay organized & keep your finances healthy. Click to pay now. *Ignore if paid",2025-04-19T11:13:27.963Z,1,0,LI
10199,Avoid Stress with Timely Payments,"Late payments lead to stress, additional fees, & credit damage. Stay organized & keep your finances healthy. Click to pay now. *Ignore if paid",2025-04-19T11:13:28.213Z,1,0,PL
10200,Update!,"Your registered email id is successfully updated. For any query, click here.",2025-04-25T13:01:53.512Z,1,0,FD
10201,Update!,"Your registered email id is successfully updated. For any query, click here.",2025-04-22T13:01:23.791Z,1,0,LI
10202,📱 Bills & Recharge – Quick & Easy!,"💡 अब अपने बिल्स और रिचार्ज करें तुरंत, कहीं भी, कभी भी!",2025-04-20T11:15:34.646Z,1,0,PL
10203,Consent Required!,"Tap to provide your consent for KYC, CIBIL check, E-mandate registration and Account Aggregator to process your Personal Loan request. Click to download our app.",2025-04-29T16:28:02.389Z,1,0,FD
10204,Consent Required!,"Tap to provide your consent for KYC, CIBIL check, E-mandate registration and Account Aggregator to process your Personal Loan request. Click to download our app.",2025-04-29T16:28:02.389Z,1,0,LI
10205,Consent Required!,"Tap to provide your consent for KYC, CIBIL check, E-mandate registration and Account Aggregator to process your Personal Loan request. Click to download our app.",2025-04-29T16:28:02.389Z,1,0,PL
10206,Consent Required!,"Tap to provide your consent for KYC, CIBIL check, E-mandate registration and Account Aggregator to process your Personal Loan request. Click to download our app.",2025-04-24T11:28:54.205Z,1,0,FD
